transaction_id,date,time,day_of_week,month,quarter,account_id,account_holder,entity_type,sector,originating_bank,account_country,risk_rating,is_pep,counterparty_id,counterparty_bank,counterparty_country,transaction_type,amount_gbp,currency,reference,purpose,fraud_type,is_fraud
TX101879,2023-08-24,17:03:49,Thursday,August,Q3,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10049,Starling,USA,BACS,637.02,GBP,REF87479,Investment,None,0
TX101880,2023-04-11,13:48:10,Tuesday,April,Q2,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10086,HSBC,UK,Loan Repayment,14626.94,GBP,REF19757,Trade Settlement,None,0
TX101881,2023-05-23,14:52:54,Tuesday,May,Q2,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10020,Lloyds,UK,Loan Disbursement,160.05,GBP,REF68171,Repayment,None,0
TX101882,2023-06-05,08:25:25,Monday,June,Q2,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10055,NatWest,UK,SWIFT,178.57,GBP,REF87286,Consultancy Fee,None,0
TX101883,2023-11-28,10:38:06,Tuesday,November,Q4,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10114,Santander UK,Netherlands,FX Settlement,108151.9,USD,REF95291,Dividend,None,0
TX101884,2023-06-03,10:44:09,Saturday,June,Q2,ACC10087,Entity_087,Trust,Hospitality,NatWest,Singapore,Low,0,ACC10045,NatWest,Singapore,Standing Order,1859.04,GBP,REF22379,Trade Settlement,None,0
TX101885,2023-03-27,08:14:26,Monday,March,Q1,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10060,Starling,Cyprus,SWIFT,1022.83,GBP,REF17357,Repayment,None,0
TX101886,2023-11-05,08:53:52,Sunday,November,Q4,ACC10105,Entity_105,Individual,Retail,HSBC,Malta,Low,0,ACC10053,TSB,UK,Wire Transfer,904417.51,GBP,REF61757,Intercompany Transfer,None,0
TX101887,2023-10-03,18:15:24,Tuesday,October,Q4,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10100,Barclays,Netherlands,SWIFT,722.6,GBP,REF85824,Consultancy Fee,None,0
TX101888,2023-03-31,09:34:24,Friday,March,Q1,ACC10044,Entity_044,Partnership,Finance,Lloyds,UK,Medium,0,ACC10057,Starling,USA,Standing Order,659889.27,GBP,REF89553,Trade Settlement,None,0
TX101889,2023-02-15,12:50:25,Wednesday,February,Q1,ACC10059,Entity_059,Corporate,Import/Export,Lloyds,Netherlands,Low,0,ACC10065,Santander UK,UK,FX Settlement,10670.49,EUR,REF15482,Property Purchase,None,0
TX101890,2023-12-05,09:05:26,Tuesday,December,Q4,ACC10020,Entity_020,Individual,Construction,Lloyds,UK,Medium,0,ACC10077,Barclays,Cyprus,SWIFT,17186.73,USD,REF74869,Dividend,None,0
TX101891,2023-12-06,11:58:57,Wednesday,December,Q4,ACC10038,Entity_038,SME,Hospitality,Monzo,UK,Medium,0,ACC10057,Starling,USA,BACS,49313.67,GBP,REF54899,Repayment,None,0
TX101892,2023-11-12,16:47:03,Sunday,November,Q4,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10108,Santander UK,UK,Wire Transfer,9624.62,GBP,REF61946,Repayment,Structuring,1
TX101893,2023-02-13,10:20:31,Monday,February,Q1,ACC10077,Entity_077,Partnership,Construction,Barclays,Cyprus,Low,0,ACC10066,TSB,UK,SWIFT,1617042.83,USD,REF90734,Dividend,None,0
TX101894,2023-02-08,14:29:11,Wednesday,February,Q1,ACC10065,Entity_065,LLP,Hospitality,Santander UK,UK,Medium,0,ACC10118,Metro Bank,Cyprus,Loan Repayment,697.46,GBP,REF22699,Intercompany Transfer,None,0
TX101895,2023-06-27,12:07:48,Tuesday,June,Q2,ACC10073,Entity_073,LLP,Technology,Starling,UK,Low,0,ACC10119,Santander UK,UK,Standing Order,268572.14,GBP,REF98254,Consultancy Fee,None,0
TX101896,2023-09-27,18:30:32,Wednesday,September,Q3,ACC10012,Entity_012,SME,Retail,Barclays,UK,High,0,ACC10070,Barclays,UK,Internal Transfer,12825.08,GBP,REF12550,Repayment,None,0
TX101897,2023-07-08,09:55:08,Saturday,July,Q3,ACC10073,Entity_073,LLP,Technology,Starling,UK,Low,0,ACC10017,NatWest,UK,CHAPS,30501.29,USD,REF90100,Consultancy Fee,None,0
TX101898,2023-08-04,14:23:06,Friday,August,Q3,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10103,NatWest,UK,CHAPS,19367.71,GBP,REF61919,Intercompany Transfer,None,0
TX101899,2023-01-03,12:35:43,Tuesday,January,Q1,ACC10107,Entity_107,LLP,Hospitality,Monzo,UK,Low,0,ACC10073,Starling,UK,CHAPS,50000,GBP,REF68831,Dividend,Round Number,1
TX101900,2023-12-30,14:35:53,Saturday,December,Q4,ACC10047,Entity_047,SME,Retail,HSBC,UK,Low,0,ACC10039,Virgin Money,BVI,CHAPS,415.66,USD,REF48292,Trade Settlement,None,0
TX101901,2023-02-16,09:29:33,Thursday,February,Q1,ACC10009,Entity_009,Trust,Hospitality,Starling,Panama,Low,0,ACC10058,Starling,Singapore,Internal Transfer,1956.35,GBP,REF82405,Intercompany Transfer,None,0
TX101902,2023-06-03,15:05:07,Saturday,June,Q2,ACC10008,Entity_008,SPV,Logistics,Monzo,Netherlands,Medium,0,ACC10075,Metro Bank,UK,SWIFT,83631.88,EUR,REF68587,Loan Payment,Benford Anomaly,1
TX101903,2023-10-30,12:28:11,Monday,October,Q4,ACC10006,Entity_006,SPV,Logistics,NatWest,UK,High,0,ACC10009,Starling,Panama,Loan Repayment,230.58,EUR,REF24017,Consultancy Fee,None,0
TX101904,2023-07-09,09:23:25,Sunday,July,Q3,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10084,NatWest,France,Loan Disbursement,101.15,GBP,REF66887,Consultancy Fee,None,0
TX101905,2023-07-07,15:24:23,Friday,July,Q3,ACC10020,Entity_020,Individual,Construction,Lloyds,UK,Medium,0,ACC10055,NatWest,UK,SWIFT,85823.55,EUR,REF93541,Trade Settlement,None,0
TX101906,2023-04-26,08:07:39,Wednesday,April,Q2,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10037,Virgin Money,Malta,Standing Order,1378460.89,GBP,REF45547,Trade Settlement,None,0
TX101907,2023-11-22,09:26:14,Wednesday,November,Q4,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10020,Lloyds,UK,SWIFT,6411.66,GBP,REF15891,Repayment,None,0
TX101908,2023-11-06,13:50:40,Monday,November,Q4,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10117,Barclays,UK,Standing Order,243434.01,GBP,REF50050,Loan Payment,None,0
TX101909,2023-02-09,09:29:58,Thursday,February,Q1,ACC10054,Entity_054,Individual,Finance,Santander UK,UK,Low,0,ACC10026,Santander UK,UK,FX Settlement,341.46,GBP,REF68951,Loan Payment,None,0
TX101910,2023-05-29,14:55:07,Monday,May,Q2,ACC10052,Entity_052,Charity,Construction,Lloyds,UK,Low,0,ACC10109,Lloyds,UK,BACS,37577.0,GBP,REF93367,Loan Payment,None,0
TX101911,2023-05-17,11:55:55,Wednesday,May,Q2,ACC10010,Entity_010,Individual,Import/Export,Monzo,France,Medium,0,ACC10007,Barclays,UK,FX Settlement,840266.28,GBP,REF33629,Consultancy Fee,None,0
TX101912,2023-05-20,08:24:02,Saturday,May,Q2,ACC10045,Entity_045,Partnership,Import/Export,NatWest,Singapore,Medium,0,ACC10035,HSBC,UK,Standing Order,187.66,GBP,REF74004,Intercompany Transfer,None,0
TX101913,2023-05-10,12:52:31,Wednesday,May,Q2,ACC10046,Entity_046,Individual,Manufacturing,Metro Bank,UK,High,0,ACC10084,NatWest,France,Internal Transfer,491.59,GBP,REF27847,Repayment,None,0
TX101914,2023-01-18,10:39:47,Wednesday,January,Q1,ACC10113,Entity_113,LLP,Professional Services,Metro Bank,UAE,Low,0,ACC10037,Virgin Money,Malta,CHAPS,77760.79,EUR,REF13236,Consultancy Fee,None,0
TX101915,2023-09-03,17:34:43,Sunday,September,Q3,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10015,Santander UK,UK,CHAPS,160.28,GBP,REF90463,Dividend,None,0
TX101916,2023-09-08,12:23:43,Friday,September,Q3,ACC10050,Entity_050,SME,Logistics,Santander UK,UK,Low,0,ACC10111,Starling,UK,Wire Transfer,84929.66,GBP,REF12194,Repayment,Benford Anomaly,1
TX101917,2023-12-11,15:56:53,Monday,December,Q4,ACC10089,Entity_089,Individual,Hospitality,Metro Bank,Cayman Islands,Medium,0,ACC10006,NatWest,UK,FX Settlement,368634.73,USD,REF72462,Consultancy Fee,None,0
TX101918,2023-10-05,14:32:32,Thursday,October,Q4,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10032,Metro Bank,UK,SWIFT,187895.04,AED,REF59348,Loan Payment,None,0
TX101919,2023-11-20,16:10:24,Monday,November,Q4,ACC10062,Entity_062,Individual,Construction,Monzo,UK,Low,0,ACC10054,Santander UK,UK,SWIFT,53989.94,GBP,REF45655,Repayment,None,0
TX101920,2023-05-12,10:23:38,Friday,May,Q2,ACC10077,Entity_077,Partnership,Construction,Barclays,Cyprus,Low,0,ACC10107,Monzo,UK,FX Settlement,4210.03,USD,REF52261,Consultancy Fee,None,0
TX101921,2023-11-23,13:52:24,Thursday,November,Q4,ACC10112,Entity_112,Charity,Import/Export,Barclays,UK,Low,0,ACC10114,Santander UK,Netherlands,Wire Transfer,5927.76,GBP,REF44417,Repayment,None,0
TX101922,2023-07-28,13:41:30,Friday,July,Q3,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10097,Starling,UK,Internal Transfer,2787.39,GBP,REF71690,Repayment,Velocity,1
TX101923,2023-04-04,13:39:40,Tuesday,April,Q2,ACC10025,Entity_025,Charity,Logistics,Starling,UK,High,0,ACC10079,Lloyds,UK,SWIFT,15095.13,GBP,REF98608,Property Purchase,None,0
TX101924,2023-07-17,17:16:57,Monday,July,Q3,ACC10045,Entity_045,Partnership,Import/Export,NatWest,Singapore,Medium,0,ACC10102,Monzo,UK,Loan Repayment,11377.45,GBP,REF33322,Consultancy Fee,None,0
TX101925,2023-09-26,16:03:08,Tuesday,September,Q3,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10095,Starling,UAE,Standing Order,194.09,GBP,REF50244,Dividend,None,0
TX101926,2023-09-04,16:16:05,Monday,September,Q3,ACC10039,Entity_039,Individual,Hospitality,Virgin Money,BVI,High,0,ACC10004,Starling,UK,Wire Transfer,1371.42,GBP,REF83647,Property Purchase,None,0
TX101927,2023-07-23,10:38:52,Sunday,July,Q3,ACC10063,Entity_063,SME,Manufacturing,Starling,UK,High,0,ACC10014,Virgin Money,Singapore,BACS,1025325.19,USD,REF28395,Repayment,None,0
TX101928,2023-09-22,16:08:13,Friday,September,Q3,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10006,NatWest,UK,BACS,169531.22,GBP,REF91817,Intercompany Transfer,None,0
TX101929,2023-09-10,11:04:05,Sunday,September,Q3,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10060,Starling,Cyprus,Loan Disbursement,175.31,GBP,REF42397,Investment,None,0
TX101930,2023-08-06,18:02:52,Sunday,August,Q3,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10016,HSBC,Isle of Man,FX Settlement,19276.79,EUR,REF47790,Dividend,None,0
TX101931,2023-12-30,14:05:26,Saturday,December,Q4,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10020,Lloyds,UK,Internal Transfer,1068646.27,GBP,REF45545,Repayment,None,0
TX101932,2023-03-30,17:27:54,Thursday,March,Q1,ACC10084,Entity_084,Corporate,Manufacturing,NatWest,France,Low,0,ACC10021,HSBC,Malta,CHAPS,82572.12,GBP,REF33352,Loan Payment,Benford Anomaly,1
TX101933,2023-04-16,11:54:55,Sunday,April,Q2,ACC10083,Entity_083,Trust,Real Estate,Lloyds,France,Medium,0,ACC10019,Lloyds,UK,BACS,61310.02,GBP,REF86481,Repayment,None,0
TX101934,2023-05-08,08:30:25,Monday,May,Q2,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10113,Metro Bank,UAE,BACS,136.51,EUR,REF42863,Trade Settlement,None,0
TX101935,2023-01-02,11:57:36,Monday,January,Q1,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10054,Santander UK,UK,FX Settlement,1033.76,GBP,REF55808,Loan Payment,None,0
TX101936,2023-08-23,15:57:24,Wednesday,August,Q3,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10031,Lloyds,USA,Wire Transfer,6269.66,GBP,REF78144,Intercompany Transfer,None,0
TX101937,2023-05-12,18:51:50,Friday,May,Q2,ACC10117,Entity_117,Individual,Hospitality,Barclays,UK,Low,0,ACC10100,Barclays,Netherlands,Wire Transfer,35672.31,EUR,REF31341,Trade Settlement,None,0
TX101938,2023-12-21,13:47:06,Thursday,December,Q4,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10029,Metro Bank,Netherlands,Loan Disbursement,5228.74,GBP,REF46400,Trade Settlement,None,0
TX101939,2023-06-25,15:20:40,Sunday,June,Q2,ACC10081,Entity_081,SPV,Construction,Virgin Money,UK,Low,0,ACC10096,NatWest,Isle of Man,SWIFT,124912.69,EUR,REF83852,Unknown,None,0
TX101940,2023-05-21,12:22:40,Sunday,May,Q2,ACC10098,Entity_098,Individual,Logistics,Santander UK,UK,Low,0,ACC10026,Santander UK,UK,Loan Disbursement,10612.8,GBP,REF29945,Unknown,None,0
TX101941,2023-01-23,11:51:57,Monday,January,Q1,ACC10119,Entity_119,Corporate,Real Estate,Santander UK,UK,Low,0,ACC10029,Metro Bank,Netherlands,Loan Repayment,186.72,GBP,REF58007,Unknown,None,0
TX101942,2023-02-18,13:48:30,Saturday,February,Q1,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10047,HSBC,UK,Standing Order,102548.94,EUR,REF68022,Trade Settlement,None,0
TX101943,2023-10-19,09:09:16,Thursday,October,Q4,ACC10054,Entity_054,Individual,Finance,Santander UK,UK,Low,0,ACC10080,Lloyds,UAE,Internal Transfer,105902.08,EUR,REF21816,Unknown,None,0
TX101944,2023-04-11,16:13:59,Tuesday,April,Q2,ACC10034,Entity_034,Individual,Finance,HSBC,UK,Low,0,ACC10029,Metro Bank,Netherlands,SWIFT,32756.96,EUR,REF15061,Loan Payment,None,0
TX101945,2023-05-31,11:58:54,Wednesday,May,Q2,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10069,Santander UK,UK,BACS,3600.95,GBP,REF72150,Property Purchase,None,0
TX101946,2023-03-08,15:51:05,Wednesday,March,Q1,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10055,NatWest,UK,BACS,9569.98,USD,REF35119,Trade Settlement,Structuring,1
TX101947,2023-02-07,16:40:53,Tuesday,February,Q1,ACC10099,Entity_099,Charity,Manufacturing,Metro Bank,BVI,Medium,0,ACC10050,Santander UK,Cyprus,Loan Disbursement,80575.09,GBP,REF11546,Consultancy Fee,High-Risk Jurisdiction,1
TX101948,2023-10-30,11:53:47,Monday,October,Q4,ACC10053,Entity_053,Trust,Real Estate,TSB,UK,Low,0,ACC10115,Metro Bank,UK,Loan Repayment,10528.05,GBP,REF93529,Intercompany Transfer,None,0
TX101949,2023-10-20,10:37:25,Friday,October,Q4,ACC10100,Entity_100,Partnership,Professional Services,Barclays,Netherlands,High,0,ACC10025,Starling,UK,Loan Disbursement,120556.79,GBP,REF79042,Investment,None,0
TX101950,2023-04-05,11:02:30,Wednesday,April,Q2,ACC10092,Entity_092,SME,Import/Export,Virgin Money,Cyprus,Low,0,ACC10059,Lloyds,Netherlands,Loan Disbursement,6870.6,AED,REF51349,Trade Settlement,None,0
TX101951,2023-01-28,09:18:42,Saturday,January,Q1,ACC10069,Entity_069,SME,Manufacturing,Santander UK,UK,Low,0,ACC10076,Monzo,USA,FX Settlement,426704.53,EUR,REF57562,Unknown,None,0
TX101952,2023-04-12,09:02:34,Wednesday,April,Q2,ACC10013,Entity_013,SPV,Hospitality,HSBC,UK,Low,0,ACC10067,Barclays,UK,Loan Repayment,57547.3,GBP,REF32615,Loan Payment,None,0
TX101953,2023-08-21,09:48:40,Monday,August,Q3,ACC10017,Entity_017,Individual,Finance,NatWest,UK,Low,0,ACC10007,Barclays,UK,BACS,490.39,GBP,REF13060,Property Purchase,None,0
TX101954,2023-09-04,16:09:36,Monday,September,Q3,ACC10038,Entity_038,SME,Hospitality,Monzo,UK,Medium,0,ACC10051,TSB,Cyprus,Standing Order,11513.59,EUR,REF73295,Property Purchase,None,0
TX101955,2023-06-27,15:38:40,Tuesday,June,Q2,ACC10082,Entity_082,Partnership,Real Estate,TSB,UK,Medium,0,ACC10059,Lloyds,Panama,Loan Disbursement,188250.13,AED,REF95187,Dividend,High-Risk Jurisdiction,1
TX101956,2023-09-03,10:12:41,Sunday,September,Q3,ACC10030,Entity_030,Individual,Hospitality,TSB,UK,High,0,ACC10101,Starling,UAE,Standing Order,106734.92,GBP,REF79269,Intercompany Transfer,None,0
TX101957,2023-08-25,18:54:44,Friday,August,Q3,ACC10084,Entity_084,Corporate,Manufacturing,NatWest,France,Low,0,ACC10093,Metro Bank,UK,Internal Transfer,9937.25,GBP,REF18369,Dividend,Structuring,1
TX101958,2023-01-13,10:10:39,Friday,January,Q1,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10055,NatWest,UK,Loan Disbursement,360.83,EUR,REF12257,Trade Settlement,None,0
TX101959,2023-11-17,11:58:07,Friday,November,Q4,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10116,Metro Bank,UK,Loan Disbursement,511417.87,AED,REF65006,Loan Payment,None,0
TX101960,2023-07-03,13:45:15,Monday,July,Q3,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10096,NatWest,Isle of Man,Internal Transfer,9716.79,GBP,REF84350,Property Purchase,Structuring,1
TX101961,2023-12-06,15:29:03,Wednesday,December,Q4,ACC10090,Entity_090,Individual,Import/Export,Monzo,UK,Medium,0,ACC10119,Santander UK,UK,Wire Transfer,136097.67,GBP,REF31331,Investment,None,0
TX101962,2023-06-17,18:39:00,Saturday,June,Q2,ACC10089,Entity_089,Individual,Hospitality,Metro Bank,Cayman Islands,Medium,0,ACC10000,Santander UK,UAE,FX Settlement,129562.87,GBP,REF55133,Property Purchase,None,0
TX101963,2023-10-05,16:52:49,Thursday,October,Q4,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10074,HSBC,UK,Wire Transfer,826522.78,USD,REF25031,Consultancy Fee,None,0
TX101964,2023-01-30,08:22:54,Monday,January,Q1,ACC10006,Entity_006,SPV,Logistics,NatWest,UK,High,0,ACC10048,Santander UK,UK,CHAPS,28554.5,USD,REF86944,Intercompany Transfer,None,0
TX101965,2023-04-08,17:27:52,Saturday,April,Q2,ACC10082,Entity_082,Partnership,Real Estate,TSB,UK,Medium,0,ACC10094,HSBC,UK,FX Settlement,7052.3,USD,REF55958,Intercompany Transfer,None,0
TX101966,2023-07-18,18:51:09,Tuesday,July,Q3,ACC10073,Entity_073,LLP,Technology,Starling,UK,Low,0,ACC10063,Starling,UK,CHAPS,9770.09,GBP,REF99685,Repayment,Structuring,1
TX101967,2023-04-16,16:21:20,Sunday,April,Q2,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10012,Barclays,UK,Loan Repayment,100000,GBP,REF37196,Property Purchase,Round Number,1
TX101968,2023-04-10,10:38:36,Monday,April,Q2,ACC10065,Entity_065,LLP,Hospitality,Santander UK,UK,Medium,0,ACC10009,Starling,Panama,Loan Repayment,9880.05,GBP,REF11259,Intercompany Transfer,Structuring,1
TX101969,2023-07-22,15:28:56,Saturday,July,Q3,ACC10023,Entity_023,Trust,Logistics,NatWest,Cyprus,Medium,0,ACC10075,Metro Bank,UK,Loan Repayment,74065.64,GBP,REF30350,Trade Settlement,None,0
TX101970,2023-03-04,17:06:18,Saturday,March,Q1,ACC10045,Entity_045,Partnership,Import/Export,NatWest,Singapore,Medium,0,ACC10016,HSBC,Isle of Man,Standing Order,348598.34,EUR,REF18486,Investment,None,0
TX101971,2023-03-22,09:52:59,Wednesday,March,Q1,ACC10005,Entity_005,Charity,Professional Services,Metro Bank,UK,Medium,0,ACC10102,Monzo,UK,Loan Disbursement,3630.92,GBP,REF94720,Trade Settlement,None,0
TX101972,2023-03-18,08:54:36,Saturday,March,Q1,ACC10056,Entity_056,Partnership,Real Estate,TSB,UK,Medium,1,ACC10068,Santander UK,UK,CHAPS,2206.06,GBP,REF88290,Loan Payment,None,0
TX101973,2023-11-06,18:13:54,Monday,November,Q4,ACC10019,Entity_019,SME,Finance,Lloyds,UK,Low,0,ACC10035,HSBC,Malta,CHAPS,208351.03,GBP,REF32970,Consultancy Fee,High-Risk Jurisdiction,1
TX101974,2023-03-21,08:59:07,Tuesday,March,Q1,ACC10076,Entity_076,LLP,Import/Export,Monzo,USA,Medium,0,ACC10106,Metro Bank,Germany,Standing Order,130365.84,GBP,REF88196,Investment,None,0
TX101975,2023-08-11,16:56:12,Friday,August,Q3,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10046,Metro Bank,UK,Loan Disbursement,137118.31,GBP,REF25038,Unknown,None,0
TX101976,2023-03-31,08:50:46,Friday,March,Q1,ACC10112,Entity_112,Charity,Import/Export,Barclays,UK,Low,0,ACC10037,Virgin Money,Malta,Standing Order,3617.07,EUR,REF55971,Loan Payment,None,0
TX101977,2023-09-11,13:48:59,Monday,September,Q3,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10079,Lloyds,UK,CHAPS,1082.29,GBP,REF66785,Repayment,None,0
TX101978,2023-07-14,13:07:05,Friday,July,Q3,ACC10035,Entity_035,Partnership,Hospitality,HSBC,UK,Low,0,ACC10114,Santander UK,Netherlands,Internal Transfer,155.56,GBP,REF11203,Dividend,None,0
TX101979,2023-01-31,18:33:14,Tuesday,January,Q1,ACC10108,Entity_108,Corporate,Technology,Santander UK,UK,Low,0,ACC10020,Lloyds,UK,BACS,2542.75,GBP,REF33124,Consultancy Fee,None,0
TX101980,2023-09-08,18:18:13,Friday,September,Q3,ACC10062,Entity_062,Individual,Construction,Monzo,UK,Low,0,ACC10031,Lloyds,USA,Loan Disbursement,7630.91,USD,REF29414,Property Purchase,None,0
TX101981,2023-03-25,17:46:32,Saturday,March,Q1,ACC10022,Entity_022,Corporate,Construction,Santander UK,UK,Low,0,ACC10094,HSBC,UK,Wire Transfer,44074.55,GBP,REF40886,Intercompany Transfer,None,0
TX101982,2023-02-13,08:01:56,Monday,February,Q1,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10108,Santander UK,UK,SWIFT,390684.73,AED,REF65955,Loan Payment,None,0
TX101983,2023-07-27,08:31:29,Thursday,July,Q3,ACC10117,Entity_117,Individual,Hospitality,Barclays,UK,Low,0,ACC10058,Starling,Singapore,Standing Order,24238.02,GBP,REF34187,Consultancy Fee,None,0
TX101984,2023-08-20,14:48:20,Sunday,August,Q3,ACC10028,Entity_028,Charity,Real Estate,NatWest,UK,Medium,0,ACC10102,Monzo,UK,Internal Transfer,122335.22,GBP,REF78098,Dividend,None,0
TX101985,2023-02-23,12:15:40,Thursday,February,Q1,ACC10073,Entity_073,LLP,Technology,Starling,UK,Low,0,ACC10104,Starling,Netherlands,Standing Order,1367.71,GBP,REF57207,Trade Settlement,None,0
TX101986,2023-03-01,15:21:22,Wednesday,March,Q1,ACC10082,Entity_082,Partnership,Real Estate,TSB,UK,Medium,0,ACC10115,Metro Bank,UK,Standing Order,458.35,USD,REF97530,Property Purchase,None,0
TX101987,2023-03-28,11:16:57,Tuesday,March,Q1,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10053,TSB,UK,Wire Transfer,50000,GBP,REF81552,Consultancy Fee,Round Number,1
TX101988,2023-11-18,11:16:14,Saturday,November,Q4,ACC10077,Entity_077,Partnership,Construction,Barclays,Cyprus,Low,0,ACC10018,HSBC,UK,CHAPS,9610.38,GBP,REF41196,Dividend,Structuring,1
TX101989,2023-09-25,10:00:55,Monday,September,Q3,ACC10115,Entity_115,Trust,Logistics,Metro Bank,UK,High,0,ACC10107,Monzo,UK,FX Settlement,134757.23,GBP,REF46696,Loan Payment,None,0
TX101990,2023-09-01,18:59:44,Friday,September,Q3,ACC10054,Entity_054,Individual,Finance,Santander UK,UK,Low,0,ACC10017,NatWest,Panama,Loan Repayment,71617.12,GBP,REF71975,Consultancy Fee,High-Risk Jurisdiction,1
TX101991,2023-02-18,08:19:04,Saturday,February,Q1,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10005,Metro Bank,UK,BACS,1297874.51,GBP,REF87849,Repayment,None,0
TX101992,2023-11-04,17:28:38,Saturday,November,Q4,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10077,Barclays,Cyprus,BACS,11197.54,GBP,REF76993,Intercompany Transfer,None,0
TX101993,2023-12-17,12:27:41,Sunday,December,Q4,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10040,HSBC,UK,Standing Order,676992.37,USD,REF39857,Dividend,None,0
TX101994,2023-12-25,14:55:37,Monday,December,Q4,ACC10119,Entity_119,Corporate,Real Estate,Santander UK,UK,Low,0,ACC10077,Barclays,Panama,Loan Repayment,362389.22,GBP,REF99612,Intercompany Transfer,High-Risk Jurisdiction,1
TX101995,2023-09-04,12:34:38,Monday,September,Q3,ACC10080,Entity_080,Partnership,Construction,Lloyds,UAE,High,0,ACC10073,Starling,UK,Standing Order,2319.54,USD,REF66453,Unknown,None,0
TX101996,2023-04-17,09:28:32,Monday,April,Q2,ACC10094,Entity_094,Individual,Manufacturing,HSBC,UK,Medium,0,ACC10096,NatWest,Isle of Man,Wire Transfer,1347728.43,GBP,REF20270,Property Purchase,None,0
